League,Date,Get,Pay,Value
Ancestor,2023-10-24,Chaos Orb,Instilling Orb,5.8
Ancestor,2023-10-25,Chaos Orb,Instilling Orb,6
Ancestor,2023-10-26,Chaos Orb,Instilling Orb,5
Ancestor,2023-10-27,Chaos Orb,Instilling Orb,4.8
Ancestor,2023-10-28,Chaos Orb,Instilling Orb,4.8
Ancestor,2023-10-29,Chaos Orb,Instilling Orb,4.9
Ancestor,2023-10-30,Chaos Orb,Instilling Orb,5
Ancestor,2023-10-31,Chaos Orb,Instilling Orb,5
Ancestor,2023-11-01,Chaos Orb,Instilling Orb,5
Ancestor,2023-11-02,Chaos Orb,Instilling Orb,5
Ancestor,2023-11-03,Chaos Orb,Instilling Orb,5
Ancestor,2023-11-04,Chaos Orb,Instilling Orb,5
Ancestor,2023-11-05,Chaos Orb,Instilling Orb,5
Ancestor,2023-11-06,Chaos Orb,Instilling Orb,5.5
Ancestor,2023-11-07,Chaos Orb,Instilling Orb,3.2
Ancestor,2023-11-08,Chaos Orb,Instilling Orb,3.6
Ancestor,2023-11-09,Chaos Orb,Instilling Orb,4.5
Ancestor,2023-11-10,Chaos Orb,Instilling Orb,4.8
Ancestor,2023-11-11,Chaos Orb,Instilling Orb,3.9
Ancestor,2023-11-12,Chaos Orb,Instilling Orb,4.05
Ancestor,2023-11-13,Chaos Orb,Instilling Orb,3.55
Ancestor,2023-11-14,Chaos Orb,Instilling Orb,3.8
Ancestor,2023-11-15,Chaos Orb,Instilling Orb,4.7
Ancestor,2023-11-16,Chaos Orb,Instilling Orb,4.7
Ancestor,2023-11-17,Chaos Orb,Instilling Orb,4.6
Ancestor,2023-11-18,Chaos Orb,Instilling Orb,4.6
Ancestor,2023-11-19,Chaos Orb,Instilling Orb,4.7
Ancestor,2023-11-20,Chaos Orb,Instilling Orb,5
Ancestor,2023-11-21,Chaos Orb,Instilling Orb,6.195
Ancestor,2023-11-22,Chaos Orb,Instilling Orb,6.195
Ancestor,2023-11-23,Chaos Orb,Instilling Orb,6.5
Ancestor,2023-11-24,Chaos Orb,Instilling Orb,6.5
Ancestor,2023-11-25,Chaos Orb,Instilling Orb,10.195
Ancestor,2023-11-26,Chaos Orb,Instilling Orb,10.195
Ancestor,2023-11-27,Chaos Orb,Instilling Orb,5.2
Ancestor,2023-11-28,Chaos Orb,Instilling Orb,5.2
Ancestor,2023-11-29,Chaos Orb,Instilling Orb,4.8
Ancestor,2023-11-30,Chaos Orb,Instilling Orb,4.24
Ancestor,2023-12-01,Chaos Orb,Instilling Orb,4.6
Ancestor,2023-12-02,Chaos Orb,Instilling Orb,6
Ancestor,2023-12-03,Chaos Orb,Instilling Orb,5.2
Ancestor,2023-12-04,Chaos Orb,Instilling Orb,5.2
Ancestor,2023-12-05,Chaos Orb,Instilling Orb,5.1
Ancestor,2023-08-19,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-08-20,Splinter of Chayula,Chaos Orb,0.8
Ancestor,2023-08-21,Splinter of Chayula,Chaos Orb,0.625
Ancestor,2023-08-22,Splinter of Chayula,Chaos Orb,0.57745
Ancestor,2023-08-23,Splinter of Chayula,Chaos Orb,0.5
Ancestor,2023-08-24,Splinter of Chayula,Chaos Orb,0.5
Ancestor,2023-08-25,Splinter of Chayula,Chaos Orb,0.5
Ancestor,2023-08-26,Splinter of Chayula,Chaos Orb,0.66667
Ancestor,2023-08-27,Splinter of Chayula,Chaos Orb,0.66667
Ancestor,2023-08-28,Splinter of Chayula,Chaos Orb,0.66667
Ancestor,2023-08-29,Splinter of Chayula,Chaos Orb,0.66667
Ancestor,2023-08-30,Splinter of Chayula,Chaos Orb,0.69846
Ancestor,2023-08-31,Splinter of Chayula,Chaos Orb,0.798
Ancestor,2023-09-01,Splinter of Chayula,Chaos Orb,0.8
Ancestor,2023-09-02,Splinter of Chayula,Chaos Orb,0.82807
Ancestor,2023-09-03,Splinter of Chayula,Chaos Orb,0.88889
Ancestor,2023-09-04,Splinter of Chayula,Chaos Orb,0.75
Ancestor,2023-09-05,Splinter of Chayula,Chaos Orb,0.71429
Ancestor,2023-09-06,Splinter of Chayula,Chaos Orb,0.70529
Ancestor,2023-09-07,Splinter of Chayula,Chaos Orb,0.7
Ancestor,2023-09-08,Splinter of Chayula,Chaos Orb,0.66667
Ancestor,2023-09-09,Splinter of Chayula,Chaos Orb,0.66667
Ancestor,2023-09-10,Splinter of Chayula,Chaos Orb,0.67136
Ancestor,2023-09-11,Splinter of Chayula,Chaos Orb,0.73
Ancestor,2023-09-12,Splinter of Chayula,Chaos Orb,0.75
Ancestor,2023-09-13,Splinter of Chayula,Chaos Orb,0.71983
Ancestor,2023-09-14,Splinter of Chayula,Chaos Orb,0.75
Ancestor,2023-09-15,Splinter of Chayula,Chaos Orb,0.77947
Ancestor,2023-09-16,Splinter of Chayula,Chaos Orb,0.8
Ancestor,2023-09-17,Splinter of Chayula,Chaos Orb,0.8
Ancestor,2023-09-18,Splinter of Chayula,Chaos Orb,0.8
Ancestor,2023-09-19,Splinter of Chayula,Chaos Orb,0.81548
Ancestor,2023-09-20,Splinter of Chayula,Chaos Orb,0.80174
Ancestor,2023-09-21,Splinter of Chayula,Chaos Orb,0.8
Ancestor,2023-09-22,Splinter of Chayula,Chaos Orb,0.83125
Ancestor,2023-09-23,Splinter of Chayula,Chaos Orb,0.83333
Ancestor,2023-09-24,Splinter of Chayula,Chaos Orb,0.9
Ancestor,2023-09-25,Splinter of Chayula,Chaos Orb,0.9
Ancestor,2023-09-26,Splinter of Chayula,Chaos Orb,0.87462
Ancestor,2023-09-27,Splinter of Chayula,Chaos Orb,0.875
Ancestor,2023-09-28,Splinter of Chayula,Chaos Orb,0.876
Ancestor,2023-09-29,Splinter of Chayula,Chaos Orb,0.90617
Ancestor,2023-09-30,Splinter of Chayula,Chaos Orb,0.9
Ancestor,2023-10-01,Splinter of Chayula,Chaos Orb,0.9
Ancestor,2023-10-02,Splinter of Chayula,Chaos Orb,0.9
Ancestor,2023-10-03,Splinter of Chayula,Chaos Orb,0.91523
Ancestor,2023-10-04,Splinter of Chayula,Chaos Orb,0.91131
Ancestor,2023-10-05,Splinter of Chayula,Chaos Orb,0.91262
Ancestor,2023-10-06,Splinter of Chayula,Chaos Orb,0.90333
Ancestor,2023-10-07,Splinter of Chayula,Chaos Orb,0.92528
Ancestor,2023-10-08,Splinter of Chayula,Chaos Orb,0.92846
Ancestor,2023-10-09,Splinter of Chayula,Chaos Orb,0.90909
Ancestor,2023-10-10,Splinter of Chayula,Chaos Orb,0.90333
Ancestor,2023-10-11,Splinter of Chayula,Chaos Orb,0.90606
Ancestor,2023-10-12,Splinter of Chayula,Chaos Orb,0.90498
Ancestor,2023-10-13,Splinter of Chayula,Chaos Orb,0.92536
Ancestor,2023-10-14,Splinter of Chayula,Chaos Orb,0.96662
Ancestor,2023-10-15,Splinter of Chayula,Chaos Orb,0.96223
Ancestor,2023-10-16,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-17,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-18,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-19,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-20,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-21,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-22,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-23,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-24,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-25,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-26,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-27,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-28,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-29,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-30,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-10-31,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-01,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-02,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-03,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-04,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-05,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-06,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-07,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-08,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-09,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-10,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-11,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-12,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-13,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-14,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-15,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-16,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-17,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-18,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-19,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-20,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-21,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-22,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-23,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-24,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-25,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-26,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-27,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-28,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-29,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-11-30,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-12-01,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-12-02,Splinter of Chayula,Chaos Orb,1
Ancestor,2023-12-03,Splinter of Chayula,Chaos Orb,0.9907
Ancestor,2023-12-04,Splinter of Chayula,Chaos Orb,0.99302
Ancestor,2023-12-05,Splinter of Chayula,Chaos Orb,0.84524
Ancestor,2023-08-19,Chaos Orb,Orb of Regret,2.31667
Ancestor,2023-08-20,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-08-21,Chaos Orb,Orb of Regret,1.84
Ancestor,2023-08-22,Chaos Orb,Orb of Regret,1.9
Ancestor,2023-08-23,Chaos Orb,Orb of Regret,1.976
Ancestor,2023-08-24,Chaos Orb,Orb of Regret,2
Ancestor,2023-08-25,Chaos Orb,Orb of Regret,2
Ancestor,2023-08-26,Chaos Orb,Orb of Regret,2.125
Ancestor,2023-08-27,Chaos Orb,Orb of Regret,2.15
Ancestor,2023-08-28,Chaos Orb,Orb of Regret,2.15
Ancestor,2023-08-29,Chaos Orb,Orb of Regret,2.10889
Ancestor,2023-08-30,Chaos Orb,Orb of Regret,2
Ancestor,2023-08-31,Chaos Orb,Orb of Regret,2
Ancestor,2023-09-01,Chaos Orb,Orb of Regret,2
Ancestor,2023-09-02,Chaos Orb,Orb of Regret,1.975
Ancestor,2023-09-03,Chaos Orb,Orb of Regret,1.89445
Ancestor,2023-09-04,Chaos Orb,Orb of Regret,1.8
Ancestor,2023-09-05,Chaos Orb,Orb of Regret,1.795
Ancestor,2023-09-06,Chaos Orb,Orb of Regret,1.772
Ancestor,2023-09-07,Chaos Orb,Orb of Regret,1.75
Ancestor,2023-09-08,Chaos Orb,Orb of Regret,1.7
Ancestor,2023-09-09,Chaos Orb,Orb of Regret,1.70783
Ancestor,2023-09-10,Chaos Orb,Orb of Regret,1.7
Ancestor,2023-09-11,Chaos Orb,Orb of Regret,1.75
Ancestor,2023-09-12,Chaos Orb,Orb of Regret,1.7
Ancestor,2023-09-13,Chaos Orb,Orb of Regret,1.65
Ancestor,2023-09-14,Chaos Orb,Orb of Regret,1.61946
Ancestor,2023-09-15,Chaos Orb,Orb of Regret,1.65
Ancestor,2023-09-16,Chaos Orb,Orb of Regret,1.71
Ancestor,2023-09-17,Chaos Orb,Orb of Regret,1.7
Ancestor,2023-09-18,Chaos Orb,Orb of Regret,1.656
Ancestor,2023-09-19,Chaos Orb,Orb of Regret,1.643
Ancestor,2023-09-20,Chaos Orb,Orb of Regret,1.625
Ancestor,2023-09-21,Chaos Orb,Orb of Regret,1.6
Ancestor,2023-09-22,Chaos Orb,Orb of Regret,1.625
Ancestor,2023-09-23,Chaos Orb,Orb of Regret,1.6
Ancestor,2023-09-24,Chaos Orb,Orb of Regret,1.6
Ancestor,2023-09-25,Chaos Orb,Orb of Regret,1.592
Ancestor,2023-09-26,Chaos Orb,Orb of Regret,1.5375
Ancestor,2023-09-27,Chaos Orb,Orb of Regret,1.55556
Ancestor,2023-09-28,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-09-29,Chaos Orb,Orb of Regret,1.51111
Ancestor,2023-09-30,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-01,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-02,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-03,Chaos Orb,Orb of Regret,1.49
Ancestor,2023-10-04,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-05,Chaos Orb,Orb of Regret,1.495
Ancestor,2023-10-06,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-07,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-08,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-09,Chaos Orb,Orb of Regret,1.48
Ancestor,2023-10-10,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-11,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-12,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-13,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-14,Chaos Orb,Orb of Regret,1.545
Ancestor,2023-10-15,Chaos Orb,Orb of Regret,1.53
Ancestor,2023-10-16,Chaos Orb,Orb of Regret,1.6
Ancestor,2023-10-17,Chaos Orb,Orb of Regret,1.56
Ancestor,2023-10-18,Chaos Orb,Orb of Regret,1.516
Ancestor,2023-10-19,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-20,Chaos Orb,Orb of Regret,1.51
Ancestor,2023-10-21,Chaos Orb,Orb of Regret,1.515
Ancestor,2023-10-22,Chaos Orb,Orb of Regret,1.55
Ancestor,2023-10-23,Chaos Orb,Orb of Regret,1.55
Ancestor,2023-10-24,Chaos Orb,Orb of Regret,1.5475
Ancestor,2023-10-25,Chaos Orb,Orb of Regret,1.49
Ancestor,2023-10-26,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-27,Chaos Orb,Orb of Regret,1.5
Ancestor,2023-10-28,Chaos Orb,Orb of Regret,1.46
Ancestor,2023-10-29,Chaos Orb,Orb of Regret,1.4335
Ancestor,2023-10-30,Chaos Orb,Orb of Regret,1.452
Ancestor,2023-10-31,Chaos Orb,Orb of Regret,1.424
Ancestor,2023-11-01,Chaos Orb,Orb of Regret,1.428
Ancestor,2023-11-02,Chaos Orb,Orb of Regret,1.235
Ancestor,2023-11-03,Chaos Orb,Orb of Regret,1.315
Ancestor,2023-11-04,Chaos Orb,Orb of Regret,1.33
Ancestor,2023-11-05,Chaos Orb,Orb of Regret,1.3125
Ancestor,2023-11-06,Chaos Orb,Orb of Regret,1.292
Ancestor,2023-11-07,Chaos Orb,Orb of Regret,1.291
Ancestor,2023-11-08,Chaos Orb,Orb of Regret,1.32917
Ancestor,2023-11-09,Chaos Orb,Orb of Regret,1.3
Ancestor,2023-11-10,Chaos Orb,Orb of Regret,1.29
Ancestor,2023-11-11,Chaos Orb,Orb of Regret,1.282
Ancestor,2023-11-12,Chaos Orb,Orb of Regret,1.22
Ancestor,2023-11-13,Chaos Orb,Orb of Regret,1.302
Ancestor,2023-11-14,Chaos Orb,Orb of Regret,1.236
Ancestor,2023-11-15,Chaos Orb,Orb of Regret,1.336
Ancestor,2023-11-16,Chaos Orb,Orb of Regret,1.32133
Ancestor,2023-11-17,Chaos Orb,Orb of Regret,1.34
Ancestor,2023-11-18,Chaos Orb,Orb of Regret,1.34
Ancestor,2023-11-19,Chaos Orb,Orb of Regret,1.33333
Ancestor,2023-11-20,Chaos Orb,Orb of Regret,1.31667
Ancestor,2023-11-21,Chaos Orb,Orb of Regret,1.25833
Ancestor,2023-11-22,Chaos Orb,Orb of Regret,1.35
Ancestor,2023-11-23,Chaos Orb,Orb of Regret,1.41667
Ancestor,2023-11-24,Chaos Orb,Orb of Regret,1.54167
Ancestor,2023-11-25,Chaos Orb,Orb of Regret,1.235
Ancestor,2023-11-26,Chaos Orb,Orb of Regret,1.01684
Ancestor,2023-11-27,Chaos Orb,Orb of Regret,1.09309
Ancestor,2023-11-28,Chaos Orb,Orb of Regret,1.1975
Ancestor,2023-11-29,Chaos Orb,Orb of Regret,1.175
Ancestor,2023-11-30,Chaos Orb,Orb of Regret,1.1975
Ancestor,2023-12-01,Chaos Orb,Orb of Regret,1.265
Ancestor,2023-12-02,Chaos Orb,Orb of Regret,1.265
Ancestor,2023-12-03,Chaos Orb,Orb of Regret,1.2275
Ancestor,2023-12-04,Chaos Orb,Orb of Regret,1
Ancestor,2023-12-05,Chaos Orb,Orb of Regret,1
Ancestor,2023-08-19,Vaal Scouting Report,Chaos Orb,1
Ancestor,2023-08-20,Vaal Scouting Report,Chaos Orb,2
Ancestor,2023-08-21,Vaal Scouting Report,Chaos Orb,2
Ancestor,2023-08-22,Vaal Scouting Report,Chaos Orb,2
Ancestor,2023-08-23,Vaal Scouting Report,Chaos Orb,2
Ancestor,2023-08-24,Vaal Scouting Report,Chaos Orb,2
Ancestor,2023-08-25,Vaal Scouting Report,Chaos Orb,1.84741
Ancestor,2023-08-26,Vaal Scouting Report,Chaos Orb,1.82246
Ancestor,2023-08-27,Vaal Scouting Report,Chaos Orb,1.66667
Ancestor,2023-08-28,Vaal Scouting Report,Chaos Orb,1.58496
Ancestor,2023-08-29,Vaal Scouting Report,Chaos Orb,1.5
Ancestor,2023-08-30,Vaal Scouting Report,Chaos Orb,1.35793
Ancestor,2023-08-31,Vaal Scouting Report,Chaos Orb,1.33333
Ancestor,2023-09-01,Vaal Scouting Report,Chaos Orb,1.21367
Ancestor,2023-09-02,Vaal Scouting Report,Chaos Orb,1.07206
Ancestor,2023-09-03,Vaal Scouting Report,Chaos Orb,1
Ancestor,2023-09-04,Vaal Scouting Report,Chaos Orb,0.91667
Ancestor,2023-09-05,Vaal Scouting Report,Chaos Orb,0.90466
Ancestor,2023-09-06,Vaal Scouting Report,Chaos Orb,0.84962
Ancestor,2023-09-07,Vaal Scouting Report,Chaos Orb,0.83235
Ancestor,2023-09-08,Vaal Scouting Report,Chaos Orb,0.81713
Ancestor,2023-09-09,Vaal Scouting Report,Chaos Orb,0.77315
Ancestor,2023-09-10,Vaal Scouting Report,Chaos Orb,0.76324
Ancestor,2023-09-11,Vaal Scouting Report,Chaos Orb,0.74919
Ancestor,2023-09-12,Vaal Scouting Report,Chaos Orb,0.71429
Ancestor,2023-09-13,Vaal Scouting Report,Chaos Orb,0.7
Ancestor,2023-09-14,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-09-15,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-09-16,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-09-17,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-09-18,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-09-19,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-09-20,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-09-21,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-09-22,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-09-23,Vaal Scouting Report,Chaos Orb,0.65
Ancestor,2023-09-24,Vaal Scouting Report,Chaos Orb,0.62964
Ancestor,2023-09-25,Vaal Scouting Report,Chaos Orb,0.63147
Ancestor,2023-09-26,Vaal Scouting Report,Chaos Orb,0.625
Ancestor,2023-09-27,Vaal Scouting Report,Chaos Orb,0.58786
Ancestor,2023-09-28,Vaal Scouting Report,Chaos Orb,0.6
Ancestor,2023-09-29,Vaal Scouting Report,Chaos Orb,0.5782
Ancestor,2023-09-30,Vaal Scouting Report,Chaos Orb,0.58824
Ancestor,2023-10-01,Vaal Scouting Report,Chaos Orb,0.57637
Ancestor,2023-10-02,Vaal Scouting Report,Chaos Orb,0.55556
Ancestor,2023-10-03,Vaal Scouting Report,Chaos Orb,0.55455
Ancestor,2023-10-04,Vaal Scouting Report,Chaos Orb,0.55556
Ancestor,2023-10-05,Vaal Scouting Report,Chaos Orb,0.53333
Ancestor,2023-10-06,Vaal Scouting Report,Chaos Orb,0.51724
Ancestor,2023-10-07,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-08,Vaal Scouting Report,Chaos Orb,0.51673
Ancestor,2023-10-09,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-10,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-11,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-12,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-13,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-14,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-15,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-16,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-17,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-18,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-19,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-20,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-21,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-22,Vaal Scouting Report,Chaos Orb,0.51703
Ancestor,2023-10-23,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-24,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-25,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-26,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-27,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-28,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-29,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-30,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-10-31,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-01,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-02,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-03,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-04,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-05,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-06,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-07,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-08,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-09,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-10,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-11,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-12,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-13,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-14,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-15,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-16,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-17,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-18,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-19,Vaal Scouting Report,Chaos Orb,0.5
Ancestor,2023-11-20,Vaal Scouting Report,Chaos Orb,0.51459
Ancestor,2023-11-21,Vaal Scouting Report,Chaos Orb,0.53333
Ancestor,2023-11-22,Vaal Scouting Report,Chaos Orb,0.52102
Ancestor,2023-11-23,Vaal Scouting Report,Chaos Orb,0.56796
Ancestor,2023-11-24,Vaal Scouting Report,Chaos Orb,0.59615
Ancestor,2023-11-25,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-11-26,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-11-27,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-11-28,Vaal Scouting Report,Chaos Orb,0.65751
Ancestor,2023-11-29,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-11-30,Vaal Scouting Report,Chaos Orb,0.64714
Ancestor,2023-12-01,Vaal Scouting Report,Chaos Orb,0.65299
Ancestor,2023-12-02,Vaal Scouting Report,Chaos Orb,0.65598
Ancestor,2023-12-03,Vaal Scouting Report,Chaos Orb,0.65854
Ancestor,2023-12-04,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-12-05,Vaal Scouting Report,Chaos Orb,0.66667
Ancestor,2023-08-19,Explorer's Scouting Report,Chaos Orb,1
Ancestor,2023-08-20,Explorer's Scouting Report,Chaos Orb,2
Ancestor,2023-08-21,Explorer's Scouting Report,Chaos Orb,2
Ancestor,2023-08-22,Explorer's Scouting Report,Chaos Orb,2
Ancestor,2023-08-23,Explorer's Scouting Report,Chaos Orb,2
Ancestor,2023-08-24,Explorer's Scouting Report,Chaos Orb,2
Ancestor,2023-08-25,Explorer's Scouting Report,Chaos Orb,2
Ancestor,2023-08-26,Explorer's Scouting Report,Chaos Orb,2
Ancestor,2023-08-27,Explorer's Scouting Report,Chaos Orb,2
Ancestor,2023-08-28,Explorer's Scouting Report,Chaos Orb,1.94966
Ancestor,2023-08-29,Explorer's Scouting Report,Chaos Orb,1.86476
Ancestor,2023-08-30,Explorer's Scouting Report,Chaos Orb,1.76471
Ancestor,2023-08-31,Explorer's Scouting Report,Chaos Orb,1.66667
Ancestor,2023-09-01,Explorer's Scouting Report,Chaos Orb,1.57456
Ancestor,2023-09-02,Explorer's Scouting Report,Chaos Orb,1.48694
Ancestor,2023-09-03,Explorer's Scouting Report,Chaos Orb,1.35758
Ancestor,2023-09-04,Explorer's Scouting Report,Chaos Orb,1
Ancestor,2023-09-05,Explorer's Scouting Report,Chaos Orb,1
Ancestor,2023-09-06,Explorer's Scouting Report,Chaos Orb,1
Ancestor,2023-09-07,Explorer's Scouting Report,Chaos Orb,1
Ancestor,2023-09-08,Explorer's Scouting Report,Chaos Orb,1
Ancestor,2023-09-09,Explorer's Scouting Report,Chaos Orb,1
Ancestor,2023-09-10,Explorer's Scouting Report,Chaos Orb,1
Ancestor,2023-09-11,Explorer's Scouting Report,Chaos Orb,0.96476
Ancestor,2023-09-12,Explorer's Scouting Report,Chaos Orb,0.95
Ancestor,2023-09-13,Explorer's Scouting Report,Chaos Orb,0.90818
Ancestor,2023-09-14,Explorer's Scouting Report,Chaos Orb,0.87863
Ancestor,2023-09-15,Explorer's Scouting Report,Chaos Orb,0.84985
Ancestor,2023-09-16,Explorer's Scouting Report,Chaos Orb,0.8201
Ancestor,2023-09-17,Explorer's Scouting Report,Chaos Orb,0.81818
Ancestor,2023-09-18,Explorer's Scouting Report,Chaos Orb,0.8
Ancestor,2023-09-19,Explorer's Scouting Report,Chaos Orb,0.78532
Ancestor,2023-09-20,Explorer's Scouting Report,Chaos Orb,0.764
Ancestor,2023-09-21,Explorer's Scouting Report,Chaos Orb,0.73127
