League,Date,Get,Pay,Value
Sanctum,2022-12-30,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2022-12-31,Glassblower's Bauble,Chaos Orb,0.29924
Sanctum,2023-01-01,Glassblower's Bauble,Chaos Orb,0.29969
Sanctum,2023-01-02,Glassblower's Bauble,Chaos Orb,0.30008
Sanctum,2023-01-03,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-01-04,Glassblower's Bauble,Chaos Orb,0.29547
Sanctum,2023-01-05,Glassblower's Bauble,Chaos Orb,0.30113
Sanctum,2023-01-06,Glassblower's Bauble,Chaos Orb,0.29963
Sanctum,2023-01-07,Glassblower's Bauble,Chaos Orb,0.29971
Sanctum,2023-01-08,Glassblower's Bauble,Chaos Orb,0.3001
Sanctum,2023-01-09,Glassblower's Bauble,Chaos Orb,0.29689
Sanctum,2023-01-10,Glassblower's Bauble,Chaos Orb,0.29649
Sanctum,2023-01-11,Glassblower's Bauble,Chaos Orb,0.29554
Sanctum,2023-01-12,Glassblower's Bauble,Chaos Orb,0.29963
Sanctum,2023-01-13,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-01-14,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-01-15,Glassblower's Bauble,Chaos Orb,0.29333
Sanctum,2023-01-16,Glassblower's Bauble,Chaos Orb,0.29932
Sanctum,2023-01-17,Glassblower's Bauble,Chaos Orb,0.29778
Sanctum,2023-01-18,Glassblower's Bauble,Chaos Orb,0.29715
Sanctum,2023-01-19,Glassblower's Bauble,Chaos Orb,0.29843
Sanctum,2023-01-20,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-01-21,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-01-22,Glassblower's Bauble,Chaos Orb,0.30349
Sanctum,2023-01-23,Glassblower's Bauble,Chaos Orb,0.32953
Sanctum,2023-01-24,Glassblower's Bauble,Chaos Orb,0.30214
Sanctum,2023-01-25,Glassblower's Bauble,Chaos Orb,0.31006
Sanctum,2023-01-26,Glassblower's Bauble,Chaos Orb,0.31034
Sanctum,2023-01-27,Glassblower's Bauble,Chaos Orb,0.30857
Sanctum,2023-01-28,Glassblower's Bauble,Chaos Orb,0.32093
Sanctum,2023-01-29,Glassblower's Bauble,Chaos Orb,0.31667
Sanctum,2023-01-30,Glassblower's Bauble,Chaos Orb,0.32524
Sanctum,2023-01-31,Glassblower's Bauble,Chaos Orb,0.31376
Sanctum,2023-02-01,Glassblower's Bauble,Chaos Orb,0.33229
Sanctum,2023-02-02,Glassblower's Bauble,Chaos Orb,0.33232
Sanctum,2023-02-03,Glassblower's Bauble,Chaos Orb,0.333
Sanctum,2023-02-04,Glassblower's Bauble,Chaos Orb,0.33255
Sanctum,2023-02-05,Glassblower's Bauble,Chaos Orb,0.33326
Sanctum,2023-02-06,Glassblower's Bauble,Chaos Orb,0.33272
Sanctum,2023-02-07,Glassblower's Bauble,Chaos Orb,0.33315
Sanctum,2023-02-08,Glassblower's Bauble,Chaos Orb,0.31789
Sanctum,2023-02-09,Glassblower's Bauble,Chaos Orb,0.31617
Sanctum,2023-02-10,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-02-11,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-02-12,Glassblower's Bauble,Chaos Orb,0.30254
Sanctum,2023-02-13,Glassblower's Bauble,Chaos Orb,0.30303
Sanctum,2023-02-14,Glassblower's Bauble,Chaos Orb,0.3123
Sanctum,2023-02-15,Glassblower's Bauble,Chaos Orb,0.31136
Sanctum,2023-02-16,Glassblower's Bauble,Chaos Orb,0.32126
Sanctum,2023-02-17,Glassblower's Bauble,Chaos Orb,0.31773
Sanctum,2023-02-18,Glassblower's Bauble,Chaos Orb,0.3245
Sanctum,2023-02-19,Glassblower's Bauble,Chaos Orb,0.33333
Sanctum,2023-02-20,Glassblower's Bauble,Chaos Orb,0.32873
Sanctum,2023-02-21,Glassblower's Bauble,Chaos Orb,0.31579
Sanctum,2023-02-22,Glassblower's Bauble,Chaos Orb,0.32258
Sanctum,2023-02-23,Glassblower's Bauble,Chaos Orb,0.32258
Sanctum,2023-02-24,Glassblower's Bauble,Chaos Orb,0.31579
Sanctum,2023-02-25,Glassblower's Bauble,Chaos Orb,0.32053
Sanctum,2023-02-26,Glassblower's Bauble,Chaos Orb,0.32258
Sanctum,2023-02-27,Glassblower's Bauble,Chaos Orb,0.33333
Sanctum,2023-02-28,Glassblower's Bauble,Chaos Orb,0.33333
Sanctum,2023-03-01,Glassblower's Bauble,Chaos Orb,0.32973
Sanctum,2023-03-02,Glassblower's Bauble,Chaos Orb,0.32819
Sanctum,2023-03-03,Glassblower's Bauble,Chaos Orb,0.32795
Sanctum,2023-03-04,Glassblower's Bauble,Chaos Orb,0.32258
Sanctum,2023-03-05,Glassblower's Bauble,Chaos Orb,0.31649
Sanctum,2023-03-06,Glassblower's Bauble,Chaos Orb,0.31579
Sanctum,2023-03-07,Glassblower's Bauble,Chaos Orb,0.30787
Sanctum,2023-03-08,Glassblower's Bauble,Chaos Orb,0.31649
Sanctum,2023-03-09,Glassblower's Bauble,Chaos Orb,0.31667
Sanctum,2023-03-10,Glassblower's Bauble,Chaos Orb,0.31328
Sanctum,2023-03-11,Glassblower's Bauble,Chaos Orb,0.30092
Sanctum,2023-03-12,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-13,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-14,Glassblower's Bauble,Chaos Orb,0.30098
Sanctum,2023-03-15,Glassblower's Bauble,Chaos Orb,0.30098
Sanctum,2023-03-16,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-17,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-18,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-19,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-20,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-21,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-22,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-23,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-24,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-25,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-26,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-27,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-28,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-29,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2023-03-30,Glassblower's Bauble,Chaos Orb,0.29851
Sanctum,2023-03-31,Glassblower's Bauble,Chaos Orb,0.29878
Sanctum,2023-04-01,Glassblower's Bauble,Chaos Orb,0.29713
Sanctum,2023-04-02,Glassblower's Bauble,Chaos Orb,0.29797
Sanctum,2023-04-03,Glassblower's Bauble,Chaos Orb,0.29878
Sanctum,2023-04-04,Glassblower's Bauble,Chaos Orb,0.3
Sanctum,2022-12-09,Exalted Orb,Chaos Orb,15.54866
Sanctum,2022-12-10,Exalted Orb,Chaos Orb,11
Sanctum,2022-12-11,Exalted Orb,Chaos Orb,11
Sanctum,2022-12-12,Exalted Orb,Chaos Orb,11
Sanctum,2022-12-13,Exalted Orb,Chaos Orb,11
Sanctum,2022-12-14,Exalted Orb,Chaos Orb,12
Sanctum,2022-12-15,Exalted Orb,Chaos Orb,14.71551
Sanctum,2022-12-16,Exalted Orb,Chaos Orb,15
Sanctum,2022-12-17,Exalted Orb,Chaos Orb,15
Sanctum,2022-12-18,Exalted Orb,Chaos Orb,15
Sanctum,2022-12-19,Exalted Orb,Chaos Orb,16
Sanctum,2022-12-20,Exalted Orb,Chaos Orb,19
Sanctum,2022-12-21,Exalted Orb,Chaos Orb,18
Sanctum,2022-12-22,Exalted Orb,Chaos Orb,20
Sanctum,2022-12-23,Exalted Orb,Chaos Orb,21.29662
Sanctum,2022-12-24,Exalted Orb,Chaos Orb,20.21303
Sanctum,2022-12-25,Exalted Orb,Chaos Orb,18
Sanctum,2022-12-26,Exalted Orb,Chaos Orb,17.88098
Sanctum,2022-12-27,Exalted Orb,Chaos Orb,18
Sanctum,2022-12-28,Exalted Orb,Chaos Orb,18
Sanctum,2022-12-29,Exalted Orb,Chaos Orb,18
Sanctum,2022-12-30,Exalted Orb,Chaos Orb,18
Sanctum,2022-12-31,Exalted Orb,Chaos Orb,18
Sanctum,2023-01-01,Exalted Orb,Chaos Orb,17.57179
Sanctum,2023-01-02,Exalted Orb,Chaos Orb,17.54076
Sanctum,2023-01-03,Exalted Orb,Chaos Orb,18.65873
Sanctum,2023-01-04,Exalted Orb,Chaos Orb,18.68345
Sanctum,2023-01-05,Exalted Orb,Chaos Orb,18.8252
Sanctum,2023-01-06,Exalted Orb,Chaos Orb,18.88387
Sanctum,2023-01-07,Exalted Orb,Chaos Orb,19.658
Sanctum,2023-01-08,Exalted Orb,Chaos Orb,19.99981
Sanctum,2023-01-09,Exalted Orb,Chaos Orb,18.91634
Sanctum,2023-01-10,Exalted Orb,Chaos Orb,19.99585
Sanctum,2023-01-11,Exalted Orb,Chaos Orb,19.97152
Sanctum,2023-01-12,Exalted Orb,Chaos Orb,19.88148
Sanctum,2023-01-13,Exalted Orb,Chaos Orb,20.03547
Sanctum,2023-01-14,Exalted Orb,Chaos Orb,19.87979
Sanctum,2023-01-15,Exalted Orb,Chaos Orb,20.41585
Sanctum,2023-01-16,Exalted Orb,Chaos Orb,20.40347
Sanctum,2023-01-17,Exalted Orb,Chaos Orb,20.41587
Sanctum,2023-01-18,Exalted Orb,Chaos Orb,20.36585
Sanctum,2023-01-19,Exalted Orb,Chaos Orb,20.65399
Sanctum,2023-01-20,Exalted Orb,Chaos Orb,20.79084
Sanctum,2023-01-21,Exalted Orb,Chaos Orb,20.81554
Sanctum,2023-01-22,Exalted Orb,Chaos Orb,20.8325
Sanctum,2023-01-23,Exalted Orb,Chaos Orb,20.80399
Sanctum,2023-01-24,Exalted Orb,Chaos Orb,20.83253
Sanctum,2023-01-25,Exalted Orb,Chaos Orb,20.83273
Sanctum,2023-01-26,Exalted Orb,Chaos Orb,20.83295
Sanctum,2023-01-27,Exalted Orb,Chaos Orb,20.8327
Sanctum,2023-01-28,Exalted Orb,Chaos Orb,22.24009
Sanctum,2023-01-29,Exalted Orb,Chaos Orb,20.83878
Sanctum,2023-01-30,Exalted Orb,Chaos Orb,20.8325
Sanctum,2023-01-31,Exalted Orb,Chaos Orb,22.23899
Sanctum,2023-02-01,Exalted Orb,Chaos Orb,22.44045
Sanctum,2023-02-02,Exalted Orb,Chaos Orb,22.75491
Sanctum,2023-02-03,Exalted Orb,Chaos Orb,22.72476
Sanctum,2023-02-04,Exalted Orb,Chaos Orb,22.57214
Sanctum,2023-02-05,Exalted Orb,Chaos Orb,22.43617
Sanctum,2023-02-06,Exalted Orb,Chaos Orb,22.97371
Sanctum,2023-02-07,Exalted Orb,Chaos Orb,26.8217
Sanctum,2023-02-08,Exalted Orb,Chaos Orb,27.74218
Sanctum,2023-02-09,Exalted Orb,Chaos Orb,28
Sanctum,2023-02-10,Exalted Orb,Chaos Orb,28.88307
Sanctum,2023-02-11,Exalted Orb,Chaos Orb,28.97755
Sanctum,2023-02-12,Exalted Orb,Chaos Orb,29.22193
Sanctum,2023-02-13,Exalted Orb,Chaos Orb,29.22193
Sanctum,2023-02-14,Exalted Orb,Chaos Orb,29.22193
Sanctum,2023-02-15,Exalted Orb,Chaos Orb,29.2776
Sanctum,2023-02-16,Exalted Orb,Chaos Orb,29.33304
Sanctum,2023-02-17,Exalted Orb,Chaos Orb,29.44415
Sanctum,2023-02-18,Exalted Orb,Chaos Orb,29.44415
Sanctum,2023-02-19,Exalted Orb,Chaos Orb,29.44415
Sanctum,2023-02-20,Exalted Orb,Chaos Orb,29.44415
Sanctum,2023-02-21,Exalted Orb,Chaos Orb,29.44415
Sanctum,2023-02-22,Exalted Orb,Chaos Orb,29.55526
Sanctum,2023-02-23,Exalted Orb,Chaos Orb,29.49971
Sanctum,2023-02-24,Exalted Orb,Chaos Orb,29.55526
Sanctum,2023-02-25,Exalted Orb,Chaos Orb,29.8497
Sanctum,2023-02-26,Exalted Orb,Chaos Orb,29.9997
Sanctum,2023-02-27,Exalted Orb,Chaos Orb,30
Sanctum,2023-02-28,Exalted Orb,Chaos Orb,30
Sanctum,2023-03-01,Exalted Orb,Chaos Orb,29.57207
Sanctum,2023-03-02,Exalted Orb,Chaos Orb,30
Sanctum,2023-03-03,Exalted Orb,Chaos Orb,30
Sanctum,2023-03-04,Exalted Orb,Chaos Orb,30
Sanctum,2023-03-05,Exalted Orb,Chaos Orb,29.4635
Sanctum,2023-03-06,Exalted Orb,Chaos Orb,29
Sanctum,2023-03-07,Exalted Orb,Chaos Orb,28.84124
Sanctum,2023-03-08,Exalted Orb,Chaos Orb,28.84124
Sanctum,2023-03-09,Exalted Orb,Chaos Orb,28.30124
Sanctum,2023-03-10,Exalted Orb,Chaos Orb,28.81059
Sanctum,2023-03-11,Exalted Orb,Chaos Orb,28.83966
Sanctum,2023-03-12,Exalted Orb,Chaos Orb,28.359
Sanctum,2023-03-13,Exalted Orb,Chaos Orb,28
Sanctum,2023-03-14,Exalted Orb,Chaos Orb,28
Sanctum,2023-03-15,Exalted Orb,Chaos Orb,27.5
Sanctum,2023-03-16,Exalted Orb,Chaos Orb,27.5
Sanctum,2023-03-17,Exalted Orb,Chaos Orb,27.495
Sanctum,2023-03-18,Exalted Orb,Chaos Orb,27
Sanctum,2023-03-19,Exalted Orb,Chaos Orb,27
Sanctum,2023-03-20,Exalted Orb,Chaos Orb,27
Sanctum,2023-03-21,Exalted Orb,Chaos Orb,27
Sanctum,2023-03-22,Exalted Orb,Chaos Orb,27
Sanctum,2023-03-23,Exalted Orb,Chaos Orb,26.75
Sanctum,2023-03-24,Exalted Orb,Chaos Orb,26
Sanctum,2023-03-25,Exalted Orb,Chaos Orb,25.92668
Sanctum,2023-03-26,Exalted Orb,Chaos Orb,25.494
Sanctum,2023-03-27,Exalted Orb,Chaos Orb,25
Sanctum,2023-03-28,Exalted Orb,Chaos Orb,24.9
Sanctum,2023-03-29,Exalted Orb,Chaos Orb,24.5
Sanctum,2023-03-30,Exalted Orb,Chaos Orb,24.5
Sanctum,2023-03-31,Exalted Orb,Chaos Orb,24.01584
Sanctum,2023-04-01,Exalted Orb,Chaos Orb,23.57455
Sanctum,2023-04-02,Exalted Orb,Chaos Orb,23.30486
Sanctum,2023-04-03,Exalted Orb,Chaos Orb,22.78114
Sanctum,2023-04-04,Exalted Orb,Chaos Orb,21.8184
Sanctum,2022-12-09,Orb of Alteration,Chaos Orb,0.04929
Sanctum,2022-12-10,Orb of Alteration,Chaos Orb,0.04334
Sanctum,2022-12-11,Orb of Alteration,Chaos Orb,0.05556
Sanctum,2022-12-12,Orb of Alteration,Chaos Orb,0.05785
Sanctum,2022-12-13,Orb of Alteration,Chaos Orb,0.05882
Sanctum,2022-12-14,Orb of Alteration,Chaos Orb,0.06647
Sanctum,2022-12-15,Orb of Alteration,Chaos Orb,0.06667
Sanctum,2022-12-16,Orb of Alteration,Chaos Orb,0.06667
Sanctum,2022-12-17,Orb of Alteration,Chaos Orb,0.06667
Sanctum,2022-12-18,Orb of Alteration,Chaos Orb,0.06667
Sanctum,2022-12-19,Orb of Alteration,Chaos Orb,0.07085
Sanctum,2022-12-20,Orb of Alteration,Chaos Orb,0.07095
Sanctum,2022-12-21,Orb of Alteration,Chaos Orb,0.07143
Sanctum,2022-12-22,Orb of Alteration,Chaos Orb,0.07134
Sanctum,2022-12-23,Orb of Alteration,Chaos Orb,0.07205
Sanctum,2022-12-24,Orb of Alteration,Chaos Orb,0.083
Sanctum,2022-12-25,Orb of Alteration,Chaos Orb,0.08516
Sanctum,2022-12-26,Orb of Alteration,Chaos Orb,0.08892
Sanctum,2022-12-27,Orb of Alteration,Chaos Orb,0.0909
Sanctum,2022-12-28,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2022-12-29,Orb of Alteration,Chaos Orb,0.09624
Sanctum,2022-12-30,Orb of Alteration,Chaos Orb,0.09951
Sanctum,2022-12-31,Orb of Alteration,Chaos Orb,0.09721
Sanctum,2023-01-01,Orb of Alteration,Chaos Orb,0.09511
Sanctum,2023-01-02,Orb of Alteration,Chaos Orb,0.0966
Sanctum,2023-01-03,Orb of Alteration,Chaos Orb,0.09256
Sanctum,2023-01-04,Orb of Alteration,Chaos Orb,0.09783
Sanctum,2023-01-05,Orb of Alteration,Chaos Orb,0.099
Sanctum,2023-01-06,Orb of Alteration,Chaos Orb,0.09683
Sanctum,2023-01-07,Orb of Alteration,Chaos Orb,0.09612
Sanctum,2023-01-08,Orb of Alteration,Chaos Orb,0.0962
Sanctum,2023-01-09,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-10,Orb of Alteration,Chaos Orb,0.09097
Sanctum,2023-01-11,Orb of Alteration,Chaos Orb,0.09341
Sanctum,2023-01-12,Orb of Alteration,Chaos Orb,0.09502
Sanctum,2023-01-13,Orb of Alteration,Chaos Orb,0.09791
Sanctum,2023-01-14,Orb of Alteration,Chaos Orb,0.09525
Sanctum,2023-01-15,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-16,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-17,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-18,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-19,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-20,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-21,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-22,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-23,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-24,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-25,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-26,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-27,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-28,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-29,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-30,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-01-31,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-02-01,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-02-02,Orb of Alteration,Chaos Orb,0.09485
Sanctum,2023-02-03,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-02-04,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-02-05,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-02-06,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-02-07,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-02-08,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-02-09,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-02-10,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-02-11,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-02-12,Orb of Alteration,Chaos Orb,0.09091
Sanctum,2023-02-13,Orb of Alteration,Chaos Orb,0.08571
Sanctum,2023-02-14,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-15,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-16,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-17,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-18,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-19,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-20,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-21,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-22,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-23,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-24,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-25,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-26,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-27,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-02-28,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-01,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-02,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-03,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-04,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-05,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-06,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-07,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-08,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-09,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-10,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-11,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-12,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-13,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-14,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-15,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-16,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-17,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-18,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-19,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-20,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-21,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-22,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-23,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-24,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-25,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-26,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-27,Orb of Alteration,Chaos Orb,0.08333
Sanctum,2023-03-28,Orb of Alteration,Chaos Orb,0.0826
Sanctum,2023-03-29,Orb of Alteration,Chaos Orb,0.07934
Sanctum,2023-03-30,Orb of Alteration,Chaos Orb,0.08018
Sanctum,2023-03-31,Orb of Alteration,Chaos Orb,0.0825
Sanctum,2023-04-01,Orb of Alteration,Chaos Orb,0.07692
Sanctum,2023-04-02,Orb of Alteration,Chaos Orb,0.07692
Sanctum,2023-04-03,Orb of Alteration,Chaos Orb,0.07692
Sanctum,2023-04-04,Orb of Alteration,Chaos Orb,0.07692
Sanctum,2022-12-09,Stacked Deck,Chaos Orb,1
Sanctum,2022-12-10,Stacked Deck,Chaos Orb,0.66667
Sanctum,2022-12-11,Stacked Deck,Chaos Orb,0.86733
Sanctum,2022-12-12,Stacked Deck,Chaos Orb,0.97458
Sanctum,2022-12-13,Stacked Deck,Chaos Orb,1
Sanctum,2022-12-14,Stacked Deck,Chaos Orb,1.27953
Sanctum,2022-12-15,Stacked Deck,Chaos Orb,1.4743
Sanctum,2022-12-16,Stacked Deck,Chaos Orb,1.49056
Sanctum,2022-12-17,Stacked Deck,Chaos Orb,1.48077
Sanctum,2022-12-18,Stacked Deck,Chaos Orb,1.47984
Sanctum,2022-12-19,Stacked Deck,Chaos Orb,1.49402
Sanctum,2022-12-20,Stacked Deck,Chaos Orb,1.78583
Sanctum,2022-12-21,Stacked Deck,Chaos Orb,1.77649
Sanctum,2022-12-22,Stacked Deck,Chaos Orb,1.98831
Sanctum,2022-12-23,Stacked Deck,Chaos Orb,2
Sanctum,2022-12-24,Stacked Deck,Chaos Orb,2.24636
Sanctum,2022-12-25,Stacked Deck,Chaos Orb,2
Sanctum,2022-12-26,Stacked Deck,Chaos Orb,1.99579
Sanctum,2022-12-27,Stacked Deck,Chaos Orb,2
Sanctum,2022-12-28,Stacked Deck,Chaos Orb,2
Sanctum,2022-12-29,Stacked Deck,Chaos Orb,2
Sanctum,2022-12-30,Stacked Deck,Chaos Orb,2
Sanctum,2022-12-31,Stacked Deck,Chaos Orb,2
Sanctum,2023-01-01,Stacked Deck,Chaos Orb,2.00002
Sanctum,2023-01-02,Stacked Deck,Chaos Orb,2
Sanctum,2023-01-03,Stacked Deck,Chaos Orb,2
Sanctum,2023-01-04,Stacked Deck,Chaos Orb,2.00002
Sanctum,2023-01-05,Stacked Deck,Chaos Orb,2.32002
Sanctum,2023-01-06,Stacked Deck,Chaos Orb,2.28744
Sanctum,2023-01-07,Stacked Deck,Chaos Orb,2.42463
Sanctum,2023-01-08,Stacked Deck,Chaos Orb,2.49497
Sanctum,2023-01-09,Stacked Deck,Chaos Orb,2.40954
Sanctum,2023-01-10,Stacked Deck,Chaos Orb,2.49843
Sanctum,2023-01-11,Stacked Deck,Chaos Orb,2.49607
Sanctum,2023-01-12,Stacked Deck,Chaos Orb,2.48463
Sanctum,2023-01-13,Stacked Deck,Chaos Orb,2.50002
Sanctum,2023-01-14,Stacked Deck,Chaos Orb,2.67224
Sanctum,2023-01-15,Stacked Deck,Chaos Orb,2.33352
Sanctum,2023-01-16,Stacked Deck,Chaos Orb,2.36783
Sanctum,2023-01-17,Stacked Deck,Chaos Orb,2.48575
Sanctum,2023-01-18,Stacked Deck,Chaos Orb,2.49972
Sanctum,2023-01-19,Stacked Deck,Chaos Orb,2.49923
Sanctum,2023-01-20,Stacked Deck,Chaos Orb,2.5
Sanctum,2023-01-21,Stacked Deck,Chaos Orb,2.5
Sanctum,2023-01-22,Stacked Deck,Chaos Orb,2.6304
Sanctum,2023-01-23,Stacked Deck,Chaos Orb,2.67965
Sanctum,2023-01-24,Stacked Deck,Chaos Orb,2.70496
Sanctum,2023-01-25,Stacked Deck,Chaos Orb,2.74902
Sanctum,2023-01-26,Stacked Deck,Chaos Orb,2.74489
Sanctum,2023-01-27,Stacked Deck,Chaos Orb,2.76103
Sanctum,2023-01-28,Stacked Deck,Chaos Orb,2.7775
Sanctum,2023-01-29,Stacked Deck,Chaos Orb,2.77587
Sanctum,2023-01-30,Stacked Deck,Chaos Orb,2.76892
Sanctum,2023-01-31,Stacked Deck,Chaos Orb,2.7775
Sanctum,2023-02-01,Stacked Deck,Chaos Orb,2.79801
Sanctum,2023-02-02,Stacked Deck,Chaos Orb,2.89364
Sanctum,2023-02-03,Stacked Deck,Chaos Orb,2.93343
Sanctum,2023-02-04,Stacked Deck,Chaos Orb,2.92257
Sanctum,2023-02-05,Stacked Deck,Chaos Orb,2.93119
Sanctum,2023-02-06,Stacked Deck,Chaos Orb,2.92968
Sanctum,2023-02-07,Stacked Deck,Chaos Orb,2.96352
Sanctum,2023-02-08,Stacked Deck,Chaos Orb,3
Sanctum,2023-02-09,Stacked Deck,Chaos Orb,3.03933
Sanctum,2023-02-10,Stacked Deck,Chaos Orb,3.133
Sanctum,2023-02-11,Stacked Deck,Chaos Orb,3.13301
Sanctum,2023-02-12,Stacked Deck,Chaos Orb,3.16916
Sanctum,2023-02-13,Stacked Deck,Chaos Orb,3.18126
Sanctum,2023-02-14,Stacked Deck,Chaos Orb,3.16915
Sanctum,2023-02-15,Stacked Deck,Chaos Orb,3.16915
Sanctum,2023-02-16,Stacked Deck,Chaos Orb,3.15355
Sanctum,2023-02-17,Stacked Deck,Chaos Orb,3.12906
Sanctum,2023-02-18,Stacked Deck,Chaos Orb,3.1535
Sanctum,2023-02-19,Stacked Deck,Chaos Orb,3.1164
Sanctum,2023-02-20,Stacked Deck,Chaos Orb,3.1164
