League,Date,Get,Pay,Value
Crucible,2023-06-09,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-10,Tainted Jeweller's Orb,Chaos Orb,0.99802
Crucible,2023-06-11,Tainted Jeweller's Orb,Chaos Orb,0.97429
Crucible,2023-06-12,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-13,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-14,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-15,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-16,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-17,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-18,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-19,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-20,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-21,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-22,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-23,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-24,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-25,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-26,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-27,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-28,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-29,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-06-30,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-01,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-02,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-03,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-04,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-05,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-06,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-07,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-08,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-09,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-10,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-11,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-12,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-13,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-14,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-15,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-16,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-17,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-18,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-19,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-20,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-21,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-22,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-23,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-24,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-25,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-26,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-27,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-28,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-29,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-30,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-07-31,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-08-01,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-08-02,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-08-03,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-08-04,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-08-05,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-08-06,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-08-07,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-08-08,Tainted Jeweller's Orb,Chaos Orb,1
Crucible,2023-08-09,Tainted Jeweller's Orb,Chaos Orb,0.9899
Crucible,2023-08-10,Tainted Jeweller's Orb,Chaos Orb,0.98672
Crucible,2023-08-11,Tainted Jeweller's Orb,Chaos Orb,0.98742
Crucible,2023-08-12,Tainted Jeweller's Orb,Chaos Orb,0.9881
Crucible,2023-08-13,Tainted Jeweller's Orb,Chaos Orb,0.9826
Crucible,2023-08-14,Tainted Jeweller's Orb,Chaos Orb,0.98945
Crucible,2023-08-15,Tainted Jeweller's Orb,Chaos Orb,0.98854
Crucible,2023-04-08,Chaos Orb,Instilling Orb,1.6
Crucible,2023-04-09,Chaos Orb,Instilling Orb,0.72528
Crucible,2023-04-10,Chaos Orb,Instilling Orb,0.8
Crucible,2023-04-11,Chaos Orb,Instilling Orb,1
Crucible,2023-04-12,Chaos Orb,Instilling Orb,1.3
Crucible,2023-04-13,Chaos Orb,Instilling Orb,1.5
Crucible,2023-04-14,Chaos Orb,Instilling Orb,1.76
Crucible,2023-04-15,Chaos Orb,Instilling Orb,2
Crucible,2023-04-16,Chaos Orb,Instilling Orb,2.22222
Crucible,2023-04-17,Chaos Orb,Instilling Orb,2.5
Crucible,2023-04-18,Chaos Orb,Instilling Orb,2.8
Crucible,2023-04-19,Chaos Orb,Instilling Orb,3
Crucible,2023-04-20,Chaos Orb,Instilling Orb,3
Crucible,2023-04-21,Chaos Orb,Instilling Orb,3.42666
Crucible,2023-04-22,Chaos Orb,Instilling Orb,3.805
Crucible,2023-04-23,Chaos Orb,Instilling Orb,3.5
Crucible,2023-04-24,Chaos Orb,Instilling Orb,4.08
Crucible,2023-04-25,Chaos Orb,Instilling Orb,4.77714
Crucible,2023-04-26,Chaos Orb,Instilling Orb,4.8
Crucible,2023-04-27,Chaos Orb,Instilling Orb,4.95
Crucible,2023-04-28,Chaos Orb,Instilling Orb,4.98
Crucible,2023-04-29,Chaos Orb,Instilling Orb,4.99
Crucible,2023-04-30,Chaos Orb,Instilling Orb,5.5
Crucible,2023-05-01,Chaos Orb,Instilling Orb,5.55
Crucible,2023-05-02,Chaos Orb,Instilling Orb,5.88235
Crucible,2023-05-03,Chaos Orb,Instilling Orb,6
Crucible,2023-05-04,Chaos Orb,Instilling Orb,6
Crucible,2023-05-05,Chaos Orb,Instilling Orb,6
Crucible,2023-05-06,Chaos Orb,Instilling Orb,5.92
Crucible,2023-05-07,Chaos Orb,Instilling Orb,5.81647
Crucible,2023-05-08,Chaos Orb,Instilling Orb,5.96
Crucible,2023-05-09,Chaos Orb,Instilling Orb,6
Crucible,2023-05-10,Chaos Orb,Instilling Orb,6
Crucible,2023-05-11,Chaos Orb,Instilling Orb,6
Crucible,2023-05-12,Chaos Orb,Instilling Orb,6
Crucible,2023-05-13,Chaos Orb,Instilling Orb,6
Crucible,2023-05-14,Chaos Orb,Instilling Orb,6.49
Crucible,2023-05-15,Chaos Orb,Instilling Orb,6.49
Crucible,2023-05-16,Chaos Orb,Instilling Orb,6.475
Crucible,2023-05-17,Chaos Orb,Instilling Orb,6.45629
Crucible,2023-05-18,Chaos Orb,Instilling Orb,6.72834
Crucible,2023-05-19,Chaos Orb,Instilling Orb,6.985
Crucible,2023-05-20,Chaos Orb,Instilling Orb,7
Crucible,2023-05-21,Chaos Orb,Instilling Orb,7
Crucible,2023-05-22,Chaos Orb,Instilling Orb,7.5
Crucible,2023-05-23,Chaos Orb,Instilling Orb,7.4
Crucible,2023-05-24,Chaos Orb,Instilling Orb,7.5
Crucible,2023-05-25,Chaos Orb,Instilling Orb,7.1
Crucible,2023-05-26,Chaos Orb,Instilling Orb,7
Crucible,2023-05-27,Chaos Orb,Instilling Orb,7
Crucible,2023-05-28,Chaos Orb,Instilling Orb,7
Crucible,2023-05-29,Chaos Orb,Instilling Orb,7
Crucible,2023-05-30,Chaos Orb,Instilling Orb,7.875
Crucible,2023-05-31,Chaos Orb,Instilling Orb,7.7
Crucible,2023-06-01,Chaos Orb,Instilling Orb,7.525
Crucible,2023-06-02,Chaos Orb,Instilling Orb,7.95
Crucible,2023-06-03,Chaos Orb,Instilling Orb,7.7
Crucible,2023-06-04,Chaos Orb,Instilling Orb,7.49
Crucible,2023-06-05,Chaos Orb,Instilling Orb,7.415
Crucible,2023-06-06,Chaos Orb,Instilling Orb,7.38
Crucible,2023-06-07,Chaos Orb,Instilling Orb,7.285
Crucible,2023-06-08,Chaos Orb,Instilling Orb,6.365
Crucible,2023-06-09,Chaos Orb,Instilling Orb,7.055
Crucible,2023-06-10,Chaos Orb,Instilling Orb,7.055
Crucible,2023-06-11,Chaos Orb,Instilling Orb,6.925
Crucible,2023-06-12,Chaos Orb,Instilling Orb,6.905
Crucible,2023-06-13,Chaos Orb,Instilling Orb,6.975
Crucible,2023-06-14,Chaos Orb,Instilling Orb,7.4
Crucible,2023-06-15,Chaos Orb,Instilling Orb,7
Crucible,2023-06-16,Chaos Orb,Instilling Orb,9
Crucible,2023-06-17,Chaos Orb,Instilling Orb,9.5
Crucible,2023-06-18,Chaos Orb,Instilling Orb,7.8
Crucible,2023-06-19,Chaos Orb,Instilling Orb,8.6
Crucible,2023-06-20,Chaos Orb,Instilling Orb,8.9
Crucible,2023-06-21,Chaos Orb,Instilling Orb,9.2
Crucible,2023-06-22,Chaos Orb,Instilling Orb,9.4
Crucible,2023-06-23,Chaos Orb,Instilling Orb,9.6
Crucible,2023-06-24,Chaos Orb,Instilling Orb,9.7
Crucible,2023-06-25,Chaos Orb,Instilling Orb,8.6
Crucible,2023-06-26,Chaos Orb,Instilling Orb,9.6
Crucible,2023-06-27,Chaos Orb,Instilling Orb,9.3
Crucible,2023-06-28,Chaos Orb,Instilling Orb,10.4
Crucible,2023-06-29,Chaos Orb,Instilling Orb,14.6
Crucible,2023-06-30,Chaos Orb,Instilling Orb,10.7
Crucible,2023-07-01,Chaos Orb,Instilling Orb,10.4
Crucible,2023-07-02,Chaos Orb,Instilling Orb,10.4
Crucible,2023-07-03,Chaos Orb,Instilling Orb,10.7
Crucible,2023-07-04,Chaos Orb,Instilling Orb,10.7
Crucible,2023-07-05,Chaos Orb,Instilling Orb,11.56667
Crucible,2023-07-06,Chaos Orb,Instilling Orb,11.7
Crucible,2023-07-07,Chaos Orb,Instilling Orb,16
Crucible,2023-07-08,Chaos Orb,Instilling Orb,16
Crucible,2023-07-09,Chaos Orb,Instilling Orb,16
Crucible,2023-07-10,Chaos Orb,Instilling Orb,10
Crucible,2023-07-11,Chaos Orb,Instilling Orb,10
Crucible,2023-07-12,Chaos Orb,Instilling Orb,10
Crucible,2023-07-13,Chaos Orb,Instilling Orb,10
Crucible,2023-07-14,Chaos Orb,Instilling Orb,10
Crucible,2023-07-15,Chaos Orb,Instilling Orb,10
Crucible,2023-07-16,Chaos Orb,Instilling Orb,10
Crucible,2023-07-17,Chaos Orb,Instilling Orb,16
Crucible,2023-07-18,Chaos Orb,Instilling Orb,16
Crucible,2023-07-19,Chaos Orb,Instilling Orb,40
Crucible,2023-07-20,Chaos Orb,Instilling Orb,40
Crucible,2023-07-21,Chaos Orb,Instilling Orb,32
Crucible,2023-07-22,Chaos Orb,Instilling Orb,20
Crucible,2023-07-23,Chaos Orb,Instilling Orb,20
Crucible,2023-07-24,Chaos Orb,Instilling Orb,20
Crucible,2023-08-04,Chaos Orb,Instilling Orb,9.5
Crucible,2023-08-05,Chaos Orb,Instilling Orb,9.5
Crucible,2023-08-06,Chaos Orb,Instilling Orb,9.5
Crucible,2023-08-07,Chaos Orb,Instilling Orb,9.5
Crucible,2023-08-08,Chaos Orb,Instilling Orb,9.5
Crucible,2023-08-09,Chaos Orb,Instilling Orb,9.5
Crucible,2023-08-10,Chaos Orb,Instilling Orb,9.5
Crucible,2023-08-11,Chaos Orb,Instilling Orb,9.5
Crucible,2023-08-14,Chaos Orb,Instilling Orb,15.2
Crucible,2023-08-15,Chaos Orb,Instilling Orb,13.6
Crucible,2023-04-08,Turbulent Catalyst,Chaos Orb,1
Crucible,2023-04-09,Turbulent Catalyst,Chaos Orb,1
Crucible,2023-04-10,Turbulent Catalyst,Chaos Orb,1
Crucible,2023-04-11,Turbulent Catalyst,Chaos Orb,1
Crucible,2023-04-12,Turbulent Catalyst,Chaos Orb,1
Crucible,2023-04-13,Turbulent Catalyst,Chaos Orb,0.9
Crucible,2023-04-14,Turbulent Catalyst,Chaos Orb,0.9
Crucible,2023-04-15,Turbulent Catalyst,Chaos Orb,0.83333
Crucible,2023-04-16,Turbulent Catalyst,Chaos Orb,0.8
Crucible,2023-04-17,Turbulent Catalyst,Chaos Orb,0.66667
Crucible,2023-04-18,Turbulent Catalyst,Chaos Orb,0.65918
Crucible,2023-04-19,Turbulent Catalyst,Chaos Orb,0.59923
Crucible,2023-04-20,Turbulent Catalyst,Chaos Orb,0.53303
Crucible,2023-04-21,Turbulent Catalyst,Chaos Orb,0.5
Crucible,2023-04-22,Turbulent Catalyst,Chaos Orb,0.5
Crucible,2023-04-23,Turbulent Catalyst,Chaos Orb,0.45455
Crucible,2023-04-24,Turbulent Catalyst,Chaos Orb,0.3708
Crucible,2023-04-25,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-04-26,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-04-27,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-04-28,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-04-29,Turbulent Catalyst,Chaos Orb,0.32452
Crucible,2023-04-30,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-01,Turbulent Catalyst,Chaos Orb,0.33008
Crucible,2023-05-02,Turbulent Catalyst,Chaos Orb,0.32748
Crucible,2023-05-03,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-04,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-05,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-06,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-07,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-08,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-09,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-10,Turbulent Catalyst,Chaos Orb,0.30685
Crucible,2023-05-11,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-12,Turbulent Catalyst,Chaos Orb,0.31488
Crucible,2023-05-13,Turbulent Catalyst,Chaos Orb,0.3318
Crucible,2023-05-14,Turbulent Catalyst,Chaos Orb,0.30667
Crucible,2023-05-15,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-16,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-17,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-18,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-19,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-20,Turbulent Catalyst,Chaos Orb,0.32825
Crucible,2023-05-21,Turbulent Catalyst,Chaos Orb,0.32672
Crucible,2023-05-22,Turbulent Catalyst,Chaos Orb,0.32924
Crucible,2023-05-23,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-24,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-05-25,Turbulent Catalyst,Chaos Orb,0.32382
Crucible,2023-05-26,Turbulent Catalyst,Chaos Orb,0.31425
Crucible,2023-05-27,Turbulent Catalyst,Chaos Orb,0.30609
Crucible,2023-05-28,Turbulent Catalyst,Chaos Orb,0.31334
Crucible,2023-05-29,Turbulent Catalyst,Chaos Orb,0.30201
Crucible,2023-05-30,Turbulent Catalyst,Chaos Orb,0.29629
Crucible,2023-05-31,Turbulent Catalyst,Chaos Orb,0.3
Crucible,2023-06-01,Turbulent Catalyst,Chaos Orb,0.29412
Crucible,2023-06-02,Turbulent Catalyst,Chaos Orb,0.29502
Crucible,2023-06-03,Turbulent Catalyst,Chaos Orb,0.27867
Crucible,2023-06-04,Turbulent Catalyst,Chaos Orb,0.3
Crucible,2023-06-05,Turbulent Catalyst,Chaos Orb,0.3
Crucible,2023-06-06,Turbulent Catalyst,Chaos Orb,0.28571
Crucible,2023-06-07,Turbulent Catalyst,Chaos Orb,0.3
Crucible,2023-06-08,Turbulent Catalyst,Chaos Orb,0.29882
Crucible,2023-06-09,Turbulent Catalyst,Chaos Orb,0.3
Crucible,2023-06-10,Turbulent Catalyst,Chaos Orb,0.28571
Crucible,2023-06-11,Turbulent Catalyst,Chaos Orb,0.28571
Crucible,2023-06-12,Turbulent Catalyst,Chaos Orb,0.28571
Crucible,2023-06-13,Turbulent Catalyst,Chaos Orb,0.28375
Crucible,2023-06-14,Turbulent Catalyst,Chaos Orb,0.28571
Crucible,2023-06-15,Turbulent Catalyst,Chaos Orb,0.28
Crucible,2023-06-16,Turbulent Catalyst,Chaos Orb,0.27778
Crucible,2023-06-17,Turbulent Catalyst,Chaos Orb,0.27273
Crucible,2023-06-18,Turbulent Catalyst,Chaos Orb,0.28047
Crucible,2023-06-19,Turbulent Catalyst,Chaos Orb,0.28571
Crucible,2023-06-20,Turbulent Catalyst,Chaos Orb,0.28118
Crucible,2023-06-21,Turbulent Catalyst,Chaos Orb,0.28166
Crucible,2023-06-22,Turbulent Catalyst,Chaos Orb,0.28571
Crucible,2023-06-23,Turbulent Catalyst,Chaos Orb,0.29048
Crucible,2023-06-24,Turbulent Catalyst,Chaos Orb,0.29833
Crucible,2023-06-25,Turbulent Catalyst,Chaos Orb,0.3
Crucible,2023-06-26,Turbulent Catalyst,Chaos Orb,0.33
Crucible,2023-06-27,Turbulent Catalyst,Chaos Orb,0.33266
Crucible,2023-06-28,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-06-29,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-06-30,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-01,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-02,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-03,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-04,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-05,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-06,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-07,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-08,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-09,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-10,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-11,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-12,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-13,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-14,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-15,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-16,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-17,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-18,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-19,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-20,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-21,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-22,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-23,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-24,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-25,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-26,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-27,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-28,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-29,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-30,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-07-31,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-01,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-02,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-03,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-04,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-05,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-06,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-07,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-08,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-09,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-10,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-11,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-12,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-13,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-14,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-08-15,Turbulent Catalyst,Chaos Orb,0.33333
Crucible,2023-04-08,Chaos Orb,Orb of Scouring,5
Crucible,2023-04-09,Chaos Orb,Orb of Scouring,3
Crucible,2023-04-10,Chaos Orb,Orb of Scouring,3.6
Crucible,2023-04-11,Chaos Orb,Orb of Scouring,3.9
Crucible,2023-04-12,Chaos Orb,Orb of Scouring,3.91
Crucible,2023-04-13,Chaos Orb,Orb of Scouring,3.8
Crucible,2023-04-14,Chaos Orb,Orb of Scouring,3.5
Crucible,2023-04-15,Chaos Orb,Orb of Scouring,3
Crucible,2023-04-16,Chaos Orb,Orb of Scouring,2.8
Crucible,2023-04-17,Chaos Orb,Orb of Scouring,2.5
Crucible,2023-04-18,Chaos Orb,Orb of Scouring,2.2
Crucible,2023-04-19,Chaos Orb,Orb of Scouring,2
Crucible,2023-04-20,Chaos Orb,Orb of Scouring,2
Crucible,2023-04-21,Chaos Orb,Orb of Scouring,1.9647
Crucible,2023-04-22,Chaos Orb,Orb of Scouring,1.95
Crucible,2023-04-23,Chaos Orb,Orb of Scouring,1.9
Crucible,2023-04-24,Chaos Orb,Orb of Scouring,1.9
Crucible,2023-04-25,Chaos Orb,Orb of Scouring,1.9
Crucible,2023-04-26,Chaos Orb,Orb of Scouring,1.878
Crucible,2023-04-27,Chaos Orb,Orb of Scouring,1.8
Crucible,2023-04-28,Chaos Orb,Orb of Scouring,1.7
Crucible,2023-04-29,Chaos Orb,Orb of Scouring,1.6
Crucible,2023-04-30,Chaos Orb,Orb of Scouring,1.5
Crucible,2023-05-01,Chaos Orb,Orb of Scouring,1.5
Crucible,2023-05-02,Chaos Orb,Orb of Scouring,1.4
Crucible,2023-05-03,Chaos Orb,Orb of Scouring,1.36364
Crucible,2023-05-04,Chaos Orb,Orb of Scouring,1.3
Crucible,2023-05-05,Chaos Orb,Orb of Scouring,1.3
Crucible,2023-05-06,Chaos Orb,Orb of Scouring,1.3
Crucible,2023-05-07,Chaos Orb,Orb of Scouring,1.3
Crucible,2023-05-08,Chaos Orb,Orb of Scouring,1.30435
Crucible,2023-05-09,Chaos Orb,Orb of Scouring,1.30435
Crucible,2023-05-10,Chaos Orb,Orb of Scouring,1.30435
Crucible,2023-05-11,Chaos Orb,Orb of Scouring,1.30843
Crucible,2023-05-12,Chaos Orb,Orb of Scouring,1.323
Crucible,2023-05-13,Chaos Orb,Orb of Scouring,1.30435
Crucible,2023-05-14,Chaos Orb,Orb of Scouring,1.30435
Crucible,2023-05-15,Chaos Orb,Orb of Scouring,1.3
Crucible,2023-05-16,Chaos Orb,Orb of Scouring,1.3
Crucible,2023-05-17,Chaos Orb,Orb of Scouring,1.3
Crucible,2023-05-18,Chaos Orb,Orb of Scouring,1.3
Crucible,2023-05-19,Chaos Orb,Orb of Scouring,1.29948
Crucible,2023-05-20,Chaos Orb,Orb of Scouring,1.26667
Crucible,2023-05-21,Chaos Orb,Orb of Scouring,1.25
Crucible,2023-05-22,Chaos Orb,Orb of Scouring,1.25
Crucible,2023-05-23,Chaos Orb,Orb of Scouring,1.24875
Crucible,2023-05-24,Chaos Orb,Orb of Scouring,1.2415
Crucible,2023-05-25,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-05-26,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-05-27,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-05-28,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-05-29,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-05-30,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-05-31,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-01,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-02,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-03,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-04,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-05,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-06,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-07,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-08,Chaos Orb,Orb of Scouring,1.196
Crucible,2023-06-09,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-10,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-11,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-12,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-13,Chaos Orb,Orb of Scouring,1.17647
Crucible,2023-06-14,Chaos Orb,Orb of Scouring,1.17647
Crucible,2023-06-15,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-16,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-17,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-18,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-19,Chaos Orb,Orb of Scouring,1.2
Crucible,2023-06-20,Chaos Orb,Orb of Scouring,1.23
Crucible,2023-06-21,Chaos Orb,Orb of Scouring,1.25
Crucible,2023-06-22,Chaos Orb,Orb of Scouring,1.28
Crucible,2023-06-23,Chaos Orb,Orb of Scouring,1.26
Crucible,2023-06-24,Chaos Orb,Orb of Scouring,1.32261
Crucible,2023-06-25,Chaos Orb,Orb of Scouring,1.30174
Crucible,2023-06-26,Chaos Orb,Orb of Scouring,1.30087
Crucible,2023-06-27,Chaos Orb,Orb of Scouring,1.31305
Crucible,2023-06-28,Chaos Orb,Orb of Scouring,1.30435
Crucible,2023-06-29,Chaos Orb,Orb of Scouring,1.356
Crucible,2023-06-30,Chaos Orb,Orb of Scouring,1.29348
Crucible,2023-07-01,Chaos Orb,Orb of Scouring,1.33333
Crucible,2023-07-02,Chaos Orb,Orb of Scouring,1.43857
Crucible,2023-07-03,Chaos Orb,Orb of Scouring,1.41143
Crucible,2023-07-04,Chaos Orb,Orb of Scouring,1.41714
Crucible,2023-07-05,Chaos Orb,Orb of Scouring,1.4
Crucible,2023-07-06,Chaos Orb,Orb of Scouring,1.4
Crucible,2023-07-07,Chaos Orb,Orb of Scouring,1.39
Crucible,2023-07-08,Chaos Orb,Orb of Scouring,1.4
Crucible,2023-07-09,Chaos Orb,Orb of Scouring,1.366
Crucible,2023-07-10,Chaos Orb,Orb of Scouring,1.38
